VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,FrontCrashPicture,FrontCrashVideo,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,SideCrashPicture,SideCrashVideo,combinedSideBarrierAndPoleRating-Front,combinedSideBarrierAndPoleRating-Rear,sideBarrierRating-Overall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,dynamicTipResult,SidePoleCrashRating,SidePolePicture,SidePoleVideo,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ModelYear,Make,Model,VehicleDescription,VehicleId
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,4,0,2020,BENTLEY,BENTAYGA W12 SPEED,2020 Bentley Bentayga W12 Speed SUV AWD,14756
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,4,0,2020,BENTLEY,CONTINENTAL GT CONVERTIBLE W12,2020 Bentley Continental GT Convertible W12 C AWD,14761
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,4,0,2020,BENTLEY,CONTINENTAL GT V8,2020 Bentley Continental GT V8 2 DR AWD,14760
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,4,0,2020,BENTLEY,CONTINENTAL GT V8 CONVERTIBLE,2020 Bentley Continental GT V8 Convertible C AWD,14762
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,4,0,2020,BENTLEY,CONTINENTAL GT W12,2020 Bentley Continental GT W12 2 DR AWD,14759
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,2,0,2020,BENTLEY,FLYING SPUR W12,2020 Bentley Flying Spur W12 4 DR AWD,14763
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,0,0,2020,BENTLEY,MULSANNE,2020 Bentley Mulsanne 4 DR RWD,14757
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,0,0,2020,BENTLEY,MULSANNE SPEED,2020 Bentley Mulsanne Speed 4 DR RWD,14758
https://static.nhtsa.gov/images/vehicles/13786_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,2,3,0,2020,BMW,2 SERIES,2020 BMW 2 Series C RWD,14466
https://static.nhtsa.gov/images/vehicles/12561_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,2,3,0,2020,BMW,2 SERIES,2020 BMW 2 Series 2 DR RWD,14465
https://static.nhtsa.gov/images/vehicles/13786_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,2,3,0,2020,BMW,2 SERIES,2020 BMW 2 Series C AWD,14424
https://static.nhtsa.gov/images/vehicles/12561_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,2,3,0,2020,BMW,2 SERIES,2020 BMW 2 Series 2 DR AWD,14422
https://static.nhtsa.gov/images/vehicles/14381_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,1,2,0,2020,BMW,2 SERIES GRAN,2020 BMW 2 Series Gran 4 DR AWD,15179
https://static.nhtsa.gov/images/vehicles/13651_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,16,10,0,2020,BMW,3 SERIES,2020 BMW 3 Series 4 DR RWD,14467
https://static.nhtsa.gov/images/vehicles/13651_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,16,10,0,2020,BMW,3 SERIES,2020 BMW 3 Series 4 DR AWD,14425
https://static.nhtsa.gov/images/vehicles/13632_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,1,1,0,2020,BMW,4 SERIES,2020 BMW 4 Series C RWD,14469
https://static.nhtsa.gov/images/vehicles/13778_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,1,1,0,2020,BMW,4 SERIES,2020 BMW 4 Series 2 DR RWD,14468
https://static.nhtsa.gov/images/vehicles/13632_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,1,1,0,2020,BMW,4 SERIES,2020 BMW 4 Series C AWD,14428
https://static.nhtsa.gov/images/vehicles/13778_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,1,1,0,2020,BMW,4 SERIES,2020 BMW 4 Series 2 DR AWD,14426
https://static.nhtsa.gov/images/vehicles/13790_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,1,1,0,2020,BMW,4 SERIES GRAN,2020 BMW 4 Series Gran 4 DR RWD,14470
https://static.nhtsa.gov/images/vehicles/13790_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,1,1,0,2020,BMW,4 SERIES GRAN,2020 BMW 4 Series Gran 4 DR AWD,14430
https://static.nhtsa.gov/images/vehicles/14064_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,6,6,1,2020,BMW,5 SERIES,2020 BMW 5 Series 4 DR RWD,14471
https://static.nhtsa.gov/images/vehicles/14064_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,6,6,1,2020,BMW,5 SERIES,2020 BMW 5 Series 4 DR AWD,14431
https://static.nhtsa.gov/images/vehicles/14064_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,1,3,1,2020,BMW,530E,2020 BMW 530e 4 DR RWD,14472
https://static.nhtsa.gov/images/vehicles/14064_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,1,3,1,2020,BMW,530E,2020 BMW 530e 4 DR AWD,14432
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,0,0,0,2020,BMW,6 SERIES GT,2020 BMW 6 Series GT 4 DR AWD,14434
https://static.nhtsa.gov/images/vehicles/13725_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,1,8,1,2020,BMW,7 SERIES,2020 BMW 7 Series 4 DR RWD,14473
https://static.nhtsa.gov/images/vehicles/13736_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,1,8,1,2020,BMW,7 SERIES,2020 BMW 7 Series 4 DR AWD,14435
https://static.nhtsa.gov/images/vehicles/13736_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,1,1,2020,BMW,745E,2020 BMW 745e 4 DR AWD,14437
https://static.nhtsa.gov/images/vehicles/13531_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,3,4,0,2020,BMW,8 SERIES,2020 BMW 8 Series C RWD,14475
https://static.nhtsa.gov/images/vehicles/13477_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,3,4,0,2020,BMW,8 SERIES,2020 BMW 8 Series 2 DR RWD,14474
https://static.nhtsa.gov/images/vehicles/13531_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,3,4,0,2020,BMW,8 SERIES,2020 BMW 8 Series C AWD,14439
https://static.nhtsa.gov/images/vehicles/13477_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,3,4,0,2020,BMW,8 SERIES,2020 BMW 8 Series 2 DR AWD,14438
https://static.nhtsa.gov/images/vehicles/13971_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,1,0,2020,BMW,8 SERIES GRAN,2020 BMW 8 Series Gran 4 DR RWD,15189
https://static.nhtsa.gov/images/vehicles/13971_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,1,0,2020,BMW,8 SERIES GRAN,2020 BMW 8 Series Gran 4 DR AWD,15182
https://static.nhtsa.gov/images/vehicles/13690_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,1,0,2020,BMW,ALPINA B7,2020 BMW ALPINA B7 4 DR AWD,14436
https://static.nhtsa.gov/images/vehicles/12662_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Optional,No,0,0,1,2020,BMW,I3 BEV,2020 BMW i3 BEV 5 HB RWD,14448
https://static.nhtsa.gov/images/vehicles/12701_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Optional,No,0,0,1,2020,BMW,I3 REX,2020 BMW i3 REX 5 HB RWD,14449
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,1,1,1,2020,BMW,I8,2020 BMW i8 2 DR AWD,14450
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,1,1,1,2020,BMW,I8 ROADSTER,2020 BMW i8 Roadster C AWD,14451
https://static.nhtsa.gov/images/vehicles/13862_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,1,3,0,2020,BMW,M2 COMPETITION,2020 BMW M2 Competition 2 DR RWD,14423
https://static.nhtsa.gov/images/vehicles/12059_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,1,2,0,2020,BMW,M4,2020 BMW M4 C RWD,14429
https://static.nhtsa.gov/images/vehicles/12051_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,1,2,0,2020,BMW,M4,2020 BMW M4 2 DR RWD,14427
https://static.nhtsa.gov/images/vehicles/13929_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,No,1,3,0,2020,BMW,M5,2020 BMW M5 4 DR AWD,14433
https://static.nhtsa.gov/images/vehicles/14090_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,1,5,0,2020,BMW,M8,2020 BMW M8 2 DR AWD,15180
https://static.nhtsa.gov/images/vehicles/14063_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,1,5,0,2020,BMW,M8 CONVERTIBLE,2020 BMW M8 Convertible C AWD,15181
https://static.nhtsa.gov/images/vehicles/14376_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,1,5,0,2020,BMW,M8 GRAN,2020 BMW M8 Gran 4 DR AWD,15183
https://static.nhtsa.gov/images/vehicles/14173_st0640_046.png,5,4,4,5,https://static.nhtsa.gov/crashTest/images/2020/v10174P080.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10174C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10176P104.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10176C013.wmv,5,5,5,4,Not Rated,0.157,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10177P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10177C012.wmv,Standard,Standard,Standard,10,1,1,2020,BMW,X1,2020 BMW X1 SUV FWD,14476
https://static.nhtsa.gov/images/vehicles/14173_st0640_046.png,5,4,4,5,https://static.nhtsa.gov/crashTest/images/2020/v10174P080.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10174C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10176P104.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10176C013.wmv,5,5,5,4,Not Rated,0.143,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10177P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10177C012.wmv,Standard,Standard,Standard,10,1,1,2020,BMW,X1,2020 BMW X1 SUV AWD,14440
https://static.nhtsa.gov/images/vehicles/13487_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,1,1,1,2020,BMW,X2,2020 BMW X2 SUV FWD,14477
https://static.nhtsa.gov/images/vehicles/13487_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,1,1,1,2020,BMW,X2,2020 BMW X2 SUV AWD,14441
https://static.nhtsa.gov/images/vehicles/12808_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10681P082.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10681C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10683P104.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10683C013.wmv,5,5,5,4,Not Rated,0.172,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10684P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10684C014.wmv,Standard,Standard,Optional,50,14,0,2020,BMW,X3,2020 BMW X3 SUV RWD,14478
https://static.nhtsa.gov/images/vehicles/14361_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10681P082.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10681C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10683P104.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10683C013.wmv,5,5,5,4,Not Rated,0.171,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10684P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10684C014.wmv,Standard,Standard,Optional,50,14,0,2020,BMW,X3,2020 BMW X3 SUV AWD,14442
https://static.nhtsa.gov/images/vehicles/14361_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Optional,50,14,0,2020,BMW,X3 30E XDRIVE,2020 BMW X3 30e xDrive SUV AWD,15184
https://static.nhtsa.gov/images/vehicles/13751_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Optional,50,14,0,2020,BMW,X3 M,2020 BMW X3 M SUV AWD,14443
https://static.nhtsa.gov/images/vehicles/14488_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Optional,7,9,0,2020,BMW,X4,2020 BMW X4 SUV AWD,14444
https://static.nhtsa.gov/images/vehicles/13831_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Optional,7,9,0,2020,BMW,X4 M,2020 BMW X4 M SUV AWD,14445
https://static.nhtsa.gov/images/vehicles/13155_st0640_046.png,Not Rated,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v10642P086.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10642C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10645P105.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10645C012.wmv,5,5,5,Not Rated,Not Rated,0,0, ,5,https://static.nhtsa.gov/crashTest/images/2020/v10640P072.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10640C004.wmv,Standard,No,No,29,10,1,2020,BMW,X5,2020 BMW X5 SUV RWD,15226
https://static.nhtsa.gov/images/vehicles/13999_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v10642P086.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10642C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10645P105.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10645C012.wmv,5,5,5,4,Not Rated,0.159,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10640P072.JPG,https://static.nhtsa.gov/crashTest/videos/2020/v10640C004.wmv,Standard,No,No,29,10,1,2020,BMW,X5,2020 BMW X5 SUV AWD,14446
https://static.nhtsa.gov/images/vehicles/14404_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,0,0,2020,BMW,X5 M,2020 BMW X5 M SUV AWD,15185
https://static.nhtsa.gov/images/vehicles/14438_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,3,9,0,2020,BMW,X6,2020 BMW X6 SUV RWD,15190
https://static.nhtsa.gov/images/vehicles/14438_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,3,9,0,2020,BMW,X6,2020 BMW X6 SUV AWD,15186
https://static.nhtsa.gov/images/vehicles/14201_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,3,0,2020,BMW,X6 M,2020 BMW X6 M SUV AWD,15187
https://static.nhtsa.gov/images/vehicles/14074_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,15,11,0,2020,BMW,X7,2020 BMW X7 SUV AWD,14447
https://static.nhtsa.gov/images/vehicles/13692_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,3,5,0,2020,BMW,Z4,2020 BMW Z4 C RWD,14421
https://static.nhtsa.gov/images/vehicles/14072_st0640_046.png,5,4,5,4,,,5,5,5,,,5,5,5,4,Not Rated,0.15,0,No Tip,5,,,Standard,Optional,Optional,26,6,0,2020,BUICK,ENCLAVE,2020 Buick Enclave SUV AWD,14180
https://static.nhtsa.gov/images/vehicles/13954_st0640_046.png,5,4,5,4,,,5,5,5,,,5,5,5,4,Not Rated,0.169,0,No Tip,5,,,Standard,Optional,Optional,26,6,0,2020,BUICK,ENCLAVE,2020 Buick Enclave SUV FWD,14169
https://static.nhtsa.gov/images/vehicles/13938_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v08212P086.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v08212C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09056P106.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09056C012.wmv,5,5,5,4,Not Rated,0.179,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v09055P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09055C012.wmv,Standard,Optional,Optional,12,2,0,2020,BUICK,ENCORE,2020 Buick Encore SUV AWD,14365
https://static.nhtsa.gov/images/vehicles/13938_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v08212P086.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v08212C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09056P106.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09056C012.wmv,5,5,5,4,Not Rated,0.198,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v09055P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09055C012.wmv,Standard,Optional,Optional,12,2,0,2020,BUICK,ENCORE,2020 Buick Encore SUV FWD,14331
https://static.nhtsa.gov/images/vehicles/14072_st0640_046.png,4,4,5,3,https://static.nhtsa.gov/crashTest/images/2020/v11056P082.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11056C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v11055P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11055C013.wmv,5,5,5,4,Not Rated,0.179,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v11054P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11054C013.wmv,Standard,Standard,Standard,37,2,0,2020,BUICK,ENCORE GX,2020 Buick Encore GX SUV AWD,14367
https://static.nhtsa.gov/images/vehicles/14372_st0640_046.png,4,4,5,3,https://static.nhtsa.gov/crashTest/images/2020/v11056P082.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11056C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v11055P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11055C013.wmv,5,5,5,4,Not Rated,0.185,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v11054P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11054C013.wmv,Standard,Standard,Standard,37,2,0,2020,BUICK,ENCORE GX,2020 Buick Encore GX SUV FWD,14333
